ShopRecordID|ArrivalDate|Age|ShopID|IsHeavy|CarModelID|CommodityID|DateCompleted
1615|2019-05-09|9.08|471553|True|292205|478058|2019-07-02
1616|2019-05-10|9.42|471558|True|292215|478046|2019-06-04
1617|2019-08-21|9.89|471553|False|292210|478005|2019-10-31
1618|2019-07-23|10.48|471553|False|292219|478040|2019-09-19
1619|2019-07-23|9.49|471554|False|292205|477992|2019-08-15
1620|2019-07-25|5.63|471555|False|292206|477993|2019-10-31
1621|2019-07-24|8.82|471557|False|292214|478018|2019-09-27
1622|2019-09-17|25.73|471553|False|292205|477992|2019-10-28
1623|2019-09-30|10.08|471553|False|292210|478065|2019-12-31
1624|2019-09-13|15.71|471556|False|292213|478007|2019-12-31
1625|2019-09-12|10.37|471554|False|292224|478035|2019-10-25
1626|2019-09-16|17.14|471553|False|292218|478005|2019-10-31
1627|2019-09-23|5.93|471573|False|292206|477993|2019-10-29
1628|2019-09-23|5.87|471573|False|292206|477993|2019-10-29
1629|2019-10-10|16.54|471554|False|292213|478048|2019-11-25
1630|2019-10-14|14.04|471565|False|292214|478009|2019-11-04
1631|2019-10-17|17.22|471553|False|292218|478005|2019-12-06
1632|2019-10-22|7.58|471554|False|292214|478009|2019-12-05
1633|2019-12-12|9.99|471577|False|292215|478046|2019-12-20
1634|2017-02-21|19.76|471553|True|292215|478186|2018-02-17
1635|2017-04-04|9.52|471557|True|292210|478164|2018-02-09
1636|2017-05-19|8.05|471570|False|292215|478095|2018-08-02
1637|2017-11-14|8.21|471553|True|292205|477992|2018-01-15
1638|2017-10-17|7.95|471557|True|292205|477992|2018-02-07
1639|2017-10-17|8.05|471557|True|292205|477992|2018-02-02
1640|2017-12-14|10.55|471557|True|292211|478073|2018-04-20
1641|2017-12-14|10.55|471557|True|292211|478073|2018-03-30
1642|2018-01-16|10.38|471557|True|292211|478073|2018-04-06
1643|2017-12-19|10.39|471557|True|292211|478108|2018-02-22
1644|2017-12-19|9.14|471565|True|292214|478009|2018-02-01
1645|2018-01-08|10.11|471554|True|292217|478066|2018-02-27
1646|2017-12-21|10.23|471553|True|292223|478026|2018-02-02
1647|2017-12-19|10.64|471557|True|292209|478076|2018-02-16
1648|2017-12-19|10.14|471553|True|292209|477998|2018-01-13
1649|2018-01-05|10.86|471554|True|292209|477998|2018-01-12
1650|2017-12-22|10.48|471557|True|292208|477996|2018-03-09
1651|2017-12-27|9.5|471554|True|292211|478008|2018-03-18
1652|2018-01-05|15.53|471554|False|292208|477996|2018-02-02
1653|2018-03-08|9.86|471554|True|292217|478013|2018-05-01
1654|2018-03-04|10.93|471568|True|292211|478004|2018-03-22
1655|2018-03-09|15.11|471563|True|292213|478048|2018-05-14
1656|2018-03-06|14.35|471559|True|292213|478007|2018-06-15
1657|2018-02-22|10.4|471557|True|292217|478013|2018-06-06
1658|2018-02-15|10.38|471557|True|292217|478013|2018-06-16
1659|2018-03-16|19.72|471565|True|292211|478003|2018-09-07
1660|2018-06-12|19.96|471565|True|292211|478003|2018-10-26
1661|2018-03-13|9.7|471557|True|292210|478196|2018-08-02
1662|2018-09-12|10.7|471553|True|292216|478035|2019-01-17
1663|2018-09-17|43.11|471564|False|292209|478019|2018-10-04
1664|2018-09-11|10.08|471554|True|292219|478015|2018-09-30
1665|2018-09-20|10.32|471553|False|292220|478005|2018-12-17
1666|2018-09-17|8.97|471554|True|292205|477992|2018-10-31
1667|2018-10-03|8.67|471553|True|292205|477992|2018-11-05
1668|2018-09-17|20.23|471559|True|292211|478003|2018-11-28
1669|2018-09-21|9.81|471553|True|292219|478060|2019-04-26
1670|2018-10-02|39.28|471564|False|292209|478014|2019-01-10
1671|2018-10-09|10.03|471553|False|292217|478041|2019-01-07
1672|2018-10-22|5.37|471558|False|292226|478029|2018-11-20
1673|2018-11-07|5.75|471575|False|292206|477993|2018-11-13
1674|2018-10-10|5.1|471573|True|292206|477993|2019-02-14
1675|2018-10-24|10.65|471554|True|292224|478035|2019-04-24
1676|2018-11-13|10.04|471557|True|292209|477998|2019-02-19
1677|2018-10-12|10.37|471554|False|292219|478124|2018-10-27
1678|2018-10-24|25.08|471554|False|292205|477992|2019-01-08
1679|2018-11-05|10.6|471558|True|292218|478164|2018-12-10
1680|2018-10-22|10.19|471554|True|292219|478015|2018-11-14
1681|2018-10-29|9.5|471554|True|292214|478018|2019-05-31
1682|2018-10-24|26.16|471567|False|292220|478153|2019-01-25
1683|2018-10-24|26.08|471567|False|292220|478065|2019-06-14
1684|2018-11-09|10.78|471553|True|292212|477998|2019-01-31
1685|2018-10-22|5.75|471558|False|292226|478029|2018-11-22
1686|2018-11-09|5.78|471563|False|292226|478029|2019-02-14
1687|2018-10-25|25.83|471554|False|292213|478007|2019-04-16
1688|2019-01-14|33.9|471564|False|292215|478067|2019-07-29
1689|2018-12-26|10.58|471553|True|292219|478052|2019-01-23
1690|2019-01-14|10.71|471554|True|292217|478013|2019-02-14
1691|2019-01-07|10.86|471558|True|292218|478005|2019-04-08
1692|2019-01-09|10.28|471553|True|292209|478034|2019-02-27
1693|2019-01-15|10.88|471558|True|292218|478005|2019-02-07
1694|2018-12-26|14.91|471554|False|292213|478007|2019-04-01
1695|2019-01-02|4.56|471558|False|292213|478048|2019-03-18
1696|2019-01-08|5.45|471555|True|292206|477993|2019-03-08
1697|2019-02-25|9.41|471565|True|292214|478009|2019-08-29
1698|2019-04-08|11.27|471568|True|292223|478026|2019-04-16
1699|2019-02-27|5.5|471554|False|292214|478085|2019-10-05
1700|2019-03-11|8.87|471557|True|292214|478009|2019-08-08
1701|2019-02-28|12.01|471557|False|292209|477998|2019-04-30
1702|2019-03-07|37.54|471554|False|292210|478005|2019-06-27
1703|2019-03-06|4.95|471557|False|292221|478097|2019-04-16
1704|2019-03-04|10.51|471569|False|292205|478016|2019-08-16
1705|2019-04-07|5.93|471555|False|292206|477993|2019-05-15
1706|2019-03-19|10.8|471557|False|292217|478013|2019-10-17
1707|2019-03-14|10.45|471554|True|292225|478111|2019-04-18
1708|2019-03-11|8.38|471565|True|292214|478009|2019-05-24
1709|2019-03-04|8.76|471553|True|292211|478163|2019-06-24
1710|2019-03-05|9.6|471553|False|292217|478013|2019-05-13
1711|2019-04-02|11.26|471568|True|292223|478026|2019-04-24
1712|2019-03-21|11.22|471568|True|292223|478026|2019-04-22
1713|2019-05-23|8.69|471557|True|292214|478018|2019-07-09
1714|2019-05-14|10.04|471553|True|292217|478041|2019-07-23
1715|2019-05-17|11.22|471556|False|292218|478147|2019-07-09
1716|2019-05-24|9.73|471558|False|292215|478046|2019-06-25
1717|2019-05-23|9.73|471559|False|292215|478046|2019-08-21
1718|2019-05-22|18.56|471553|False|292229|478135|2019-10-31
1719|2019-08-01|10.59|471578|False|292221|478070|2019-09-12
1720|2019-07-25|13.48|471557|False|292208|478009|2019-10-18
1721|2019-08-29|10.0|471569|False|292210|478065|2019-11-06
1722|2019-08-16|9.96|471569|False|292210|478065|2019-11-06
1723|2019-07-17|11.13|471564|False|292215|478041|2019-12-12
1724|2019-04-02|7.12|471557|False|292214|478009|2019-06-21
1725|2019-03-27|27.25|471556|False|292210|478021|2019-06-24
1726|2019-03-29|15.16|471559|False|292213|478007|2019-11-22
1727|2019-03-26|9.82|471555|False|292215|478095|2019-05-10
1728|2019-05-28|5.65|471555|False|292206|477993|2019-09-04
1729|2019-05-24|15.32|471558|False|292213|478007|2019-10-01
1730|2019-05-23|5.1|471558|False|292213|478048|2019-10-29
1731|2019-05-29|5.28|471557|False|292221|478106|2019-07-18
1732|2019-06-07|9.85|471558|False|292215|478046|2019-08-28
1733|2019-06-04|9.47|471559|False|292215|478046|2019-09-16
1734|2019-06-05|13.27|471557|False|292208|478009|2019-08-02
1735|2019-08-12|15.62|471556|False|292213|478007|2019-11-26
1736|2019-08-08|8.8|471565|False|292214|478009|2019-10-28
1737|2019-09-18|5.04|471561|False|292210|478148|2019-12-16
1738|2019-10-01|10.17|471577|False|292215|478046|2019-10-14
1739|2019-09-27|25.75|471556|False|292205|477992|2019-12-31
1740|2019-11-11|10.28|471554|False|292217|478013|2019-12-18
1741|2019-11-13|10.21|471577|False|292215|478046|2019-12-02
1742|2019-11-18|5.72|471554|False|292213|478007|2019-12-18
1743|2017-03-23|15.32|471570|False|292206|477993|2018-08-03
1744|2017-04-17|19.94|471553|True|292215|478186|2018-02-06
1745|2017-07-28|21.67|471570|False|292222|478024|2018-03-28
1746|2017-08-01|9.92|471557|True|292210|478082|2018-02-16
1747|2017-09-05|10.1|471553|True|292227|477998|2018-02-06
1748|2017-09-05|10.1|471553|True|292227|477998|2018-04-02
1749|2017-09-13|4.29|471555|False|292206|477993|2018-01-15
1750|2017-10-05|15.85|471566|False|292206|477993|2018-04-18
1751|2017-12-08|8.07|471553|True|292205|477992|2018-01-04
1752|2017-12-01|10.59|471553|True|292212|478046|2018-02-22
1753|2017-12-11|9.79|471554|True|292205|477997|2018-03-30
1754|2017-11-30|8.67|471554|True|292224|478088|2018-03-27
1755|2017-11-30|21.01|471554|True|292205|477992|2018-02-15
1756|2018-01-10|10.87|471559|True|292209|477998|2018-04-05
1757|2018-02-20|18.65|471557|True|292210|478005|2018-05-18
1758|2018-02-22|14.32|471559|True|292213|478007|2018-06-13
1759|2018-02-22|9.93|471557|True|292217|478013|2018-06-08
1760|2018-03-02|14.26|471563|True|292213|478048|2018-05-15
1761|2018-03-06|25.36|471559|False|292213|478007|2018-07-17
1762|2018-02-22|10.15|471554|True|292217|478013|2018-03-23
1763|2018-02-26|10.16|471554|True|292217|478013|2018-03-23
1764|2018-02-27|18.5|471557|True|292210|478065|2018-04-27
1765|2018-02-19|10.14|471553|False|292221|478094|2018-05-28
1766|2018-04-25|38.59|471564|False|292215|478134|2018-08-30
1767|2018-02-28|10.42|471553|True|292223|478026|2018-04-06
1768|2018-05-21|9.56|471554|True|292209|478043|2018-05-26
1769|2018-05-10|8.69|471553|True|292205|477992|2018-06-14
1770|2018-05-23|8.3|471553|True|292205|477992|2018-08-31
1771|2018-05-14|10.29|471554|True|292209|477998|2018-05-24
1772|2018-05-18|10.05|471554|True|292217|478013|2018-06-22
1773|2018-05-23|15.15|471563|True|292213|478048|2018-09-18
1774|2018-05-14|26.8|471564|False|292216|478197|2018-07-31
1775|2018-05-22|10.06|471554|True|292217|478013|2018-07-20
1776|2018-05-29|10.33|471564|True|292217|478013|2018-08-03
1777|2018-06-29|10.17|471554|True|292217|478013|2018-08-29
1778|2018-05-09|4.71|471554|False|292214|478085|2019-01-25
1779|2018-05-31|12.33|471557|False|292208|478018|2018-07-12
1780|2018-05-31|12.26|471557|True|292208|478009|2018-07-02
1781|2018-07-13|10.37|471563|False|292210|478005|2018-09-20
1782|2018-07-12|10.2|471557|True|292217|478066|2019-02-22
1783|2018-07-02|5.17|471557|False|292213|478007|2019-06-25
1784|2019-02-28|10.42|471554|True|292225|478111|2019-03-23
1785|2019-03-12|23.46|471565|False|292209|478154|2019-08-14
1786|2019-03-27|15.24|471563|False|292213|478007|2019-09-27
1787|2019-02-21|5.89|471566|True|292206|477993|2019-04-12
1788|2018-06-11|9.95|471570|False|292215|478095|2019-06-11
1789|2019-03-18|31.15|471557|False|292224|478035|2019-09-17
1790|2019-03-11|9.87|471557|True|292214|478018|2019-04-23
1791|2019-05-09|13.2|471557|False|292208|478009|2019-06-06
1792|2019-05-13|9.87|471557|True|292214|478018|2019-06-13
1793|2019-05-14|10.87|471557|False|292205|477992|2019-09-11
1794|2019-05-20|32.99|471553|False|292224|478035|2019-09-27
1795|2019-05-29|15.25|471563|False|292213|478048|2019-11-01
1796|2019-05-10|14.78|471558|False|292219|478198|2019-07-11
1797|2019-05-13|9.79|471558|True|292215|478046|2019-06-16
1798|2019-06-11|9.87|471577|False|292215|478046|2019-06-24
1799|2019-07-22|4.86|471553|False|292210|478081|2019-12-12
1800|2019-08-01|16.18|471554|False|292208|477996|2019-08-14
1801|2019-07-29|10.58|471578|False|292215|478114|2019-10-07
1802|2019-08-01|23.6|471566|False|292222|478024|2019-12-11
1803|2019-07-15|15.38|471554|False|292208|477996|2019-07-25
1804|2019-08-08|9.5|471554|False|292219|478199|2019-10-16
1805|2019-07-25|9.99|471577|False|292215|478046|2019-08-09
1806|2019-07-23|9.9|471569|False|292210|478005|2019-11-06
1807|2019-07-18|9.27|471553|False|292205|478058|2019-09-26
1808|2019-08-14|26.3|471556|False|292207|477995|2019-11-01
1809|2019-07-23|10.32|471555|False|292215|478095|2019-10-23
1810|2019-07-19|10.48|471565|False|292219|478040|2019-10-10
1811|2019-07-18|9.24|471553|False|292205|478058|2019-10-04
1812|2019-09-12|8.96|471557|False|292214|478009|2019-12-17
1813|2019-09-06|19.11|471558|False|292210|478200|2019-11-13
1814|2019-08-22|9.59|471554|False|292205|477992|2019-10-28
1815|2019-09-03|10.35|471569|False|292217|478013|2019-10-28
1816|2019-09-17|17.14|471553|False|292218|478005|2019-12-07
1817|2019-09-06|13.27|471561|False|292210|478201|2019-12-10
1818|2019-10-10|10.11|471553|False|292210|478065|2019-12-18
1819|2019-11-05|10.7|471554|False|292210|478202|2019-12-02
1820|2017-09-13|9.79|471556|True|292207|477995|2018-01-12
1821|2017-11-23|25.91|471558|True|292210|478005|2018-01-20
1822|2018-02-14|10.72|471568|True|292209|477998|2018-03-02
1823|2018-02-16|10.3|471565|True|292209|477998|2018-06-11
1824|2018-02-01|10.26|471553|False|292209|477998|2018-03-09
1825|2018-02-13|21.13|471556|True|292205|477992|2018-10-30
1826|2018-02-13|21.13|471556|True|292205|477992|2018-10-30
1827|2018-02-22|8.3|471559|True|292205|477992|2018-04-26
1828|2018-03-14|8.06|471571|False|292224|478173|2018-06-27
1829|2018-03-02|20.82|471553|True|292215|478186|2018-05-11
1830|2018-02-23|9.74|471553|True|292219|478020|2018-05-17
1831|2018-02-15|17.47|471566|True|292221|478141|2018-08-21
1832|2018-01-31|9.93|471554|True|292209|477998|2018-03-14
1833|2018-05-21|10.31|471564|True|292217|478013|2018-08-23
1834|2018-05-01|10.09|471556|True|292219|478187|2019-01-18
1835|2018-05-01|10.17|471556|True|292219|478187|2018-10-18
1836|2018-05-01|6.28|471571|False|292214|478009|2018-10-19
1837|2018-05-02|10.18|471563|False|292210|478005|2018-07-10
1838|2018-05-24|14.4|471554|False|292213|478007|2019-02-14
1839|2018-05-22|6.43|471554|False|292214|478018|2018-08-21
1840|2018-05-22|14.56|471559|True|292213|478007|2018-10-31
1841|2018-05-30|14.33|471563|True|292213|478048|2018-09-05
1842|2018-07-05|20.02|471565|True|292211|478003|2018-11-20
1843|2018-07-12|10.37|471557|True|292217|478066|2019-02-01
1844|2018-06-27|12.49|471556|False|292208|477996|2018-11-07
1845|2019-06-11|9.49|471577|False|292215|478107|2019-06-25
1846|2019-06-11|9.58|471577|False|292215|478046|2019-06-24
1847|2019-07-29|10.58|471578|False|292215|478114|2019-10-15
1848|2019-07-15|25.3|471558|False|292207|478027|2019-09-09
1849|2019-08-13|25.8|471553|False|292205|477992|2019-09-27
1850|2019-08-14|25.72|471553|False|292205|477992|2019-10-07
1851|2019-07-15|5.98|471561|False|292214|478009|2019-10-05
1852|2019-07-24|21.16|471577|False|292211|478003|2019-09-18
1853|2019-07-31|21.1|471577|False|292211|478078|2019-08-16
1854|2019-08-21|9.89|471553|False|292210|478005|2019-12-11
1855|2019-07-17|9.65|471577|False|292215|478046|2019-07-26
1856|2019-07-26|4.87|471553|False|292210|478081|2019-12-12
1857|2019-09-09|16.7|471553|False|292218|478021|2019-10-25
1858|2019-09-12|9.13|471557|False|292214|478009|2019-11-21
1859|2019-09-16|14.97|471554|False|292209|478203|2019-11-05
1860|2019-09-18|15.72|471554|False|292213|478007|2019-10-30
1861|2019-09-05|5.9|471555|False|292206|477993|2019-10-30
1862|2019-10-22|9.04|471554|False|292214|478018|2019-11-16
1863|2019-10-24|5.72|471558|False|292210|478065|2019-11-15
1864|2019-11-04|15.85|471554|False|292213|478007|2019-12-19
1865|2019-10-23|13.73|471557|False|292208|478018|2019-11-19
1866|2019-10-16|9.84|471577|False|292215|478046|2019-12-05
1867|2019-12-10|4.6|471555|False|292205|478122|2019-12-30
1868|2017-09-07|10.36|471553|True|292227|477998|2018-03-26
1869|2017-09-05|10.36|471553|True|292209|477998|2018-03-24
1870|2018-02-24|10.83|471553|True|292209|477998|2018-04-14
1871|2017-09-13|4.37|471555|False|292206|477993|2018-01-24
1872|2017-09-19|20.39|471553|True|292215|478186|2018-04-03
1873|2017-12-11|9.79|471554|True|292205|477997|2018-01-11
1874|2017-12-11|10.45|471568|True|292209|477998|2018-01-03
1875|2018-02-19|11.14|471553|True|292216|478012|2018-05-22
1876|2018-03-02|14.26|471563|True|292213|478048|2018-06-01
1877|2018-02-20|18.24|471557|True|292216|478005|2018-04-06
1878|2018-02-21|9.98|471557|True|292217|478013|2018-04-20
1879|2018-02-28|11.17|471553|True|292216|478012|2018-05-07
1880|2018-02-14|9.63|471554|True|292205|477992|2018-04-05
1881|2018-02-14|10.88|471554|True|292219|478030|2018-06-08
1882|2018-05-16|10.21|471563|False|292211|478022|2018-10-24
1883|2018-05-07|5.19|471558|False|292226|478029|2018-06-01
1884|2018-05-07|5.13|471558|False|292226|478029|2018-06-01
1885|2018-04-10|9.7|471553|True|292209|478204|2018-12-13
1886|2018-05-14|9.62|471554|True|292209|478168|2018-05-23
1887|2018-05-02|10.34|471563|False|292210|478005|2018-06-25
1888|2018-05-14|4.85|471555|False|292206|477993|2018-06-26
1889|2018-05-17|9.96|471553|True|292219|478020|2018-10-01
1890|2018-05-14|10.21|471554|True|292227|477998|2018-05-23
1891|2018-05-04|6.1|471554|False|292214|478009|2018-11-13
1892|2018-05-22|14.48|471559|True|292213|478007|2018-08-31
1893|2018-07-10|27.96|471559|True|292223|478191|2019-05-29
1894|2018-07-09|10.03|471565|True|292211|478052|2018-11-27
1895|2018-07-09|10.03|471563|False|292211|478073|2019-01-11
1896|2018-07-12|10.37|471557|True|292217|478066|2019-02-12
1897|2018-07-12|6.19|471554|False|292214|478009|2018-09-29
1898|2018-07-02|9.59|471557|False|292217|478013|2019-03-19
1899|2018-07-09|9.28|471554|True|292214|478009|2018-11-14
1900|2018-07-09|10.28|471554|True|292210|478053|2018-08-31
1901|2018-06-27|20.0|471559|True|292211|478003|2018-10-04
1902|2018-06-27|20.0|471559|True|292211|478003|2018-09-27
1903|2018-06-29|10.41|471554|True|292217|478013|2018-09-10
1904|2018-07-11|8.45|471553|True|292205|477992|2018-10-02
1905|2018-07-05|10.52|471568|True|292223|478026|2018-08-20
1906|2018-07-20|10.39|471558|True|292218|478005|2018-08-29
1907|2018-06-27|10.08|471556|True|292219|478015|2018-10-24
1908|2018-07-18|9.13|471554|True|292214|478018|2018-12-10
1909|2018-07-18|8.09|471557|False|292214|478018|2018-10-03
1910|2018-07-10|10.53|471554|True|292209|477998|2018-07-21
1911|2018-07-18|10.55|471554|True|292209|477998|2018-08-01
1912|2018-07-18|9.13|471554|True|292214|478009|2019-06-20
1913|2018-07-18|10.35|471554|True|292224|478035|2018-08-30
1914|2018-07-18|10.22|471557|True|292217|478013|2019-02-01
1915|2018-07-18|10.13|471553|True|292210|477999|2018-09-25
1916|2018-07-10|8.68|471554|True|292205|477992|2018-10-15
1917|2018-09-18|11.22|471565|True|292211|478205|2019-04-02
1918|2018-09-17|10.97|471553|True|292223|478026|2018-12-18
1919|2018-09-10|18.45|471558|False|292212|478022|2018-10-10
1920|2018-09-14|10.55|471571|True|292214|478009|2019-01-30
1921|2018-08-30|6.76|471553|True|292214|478085|2018-10-09
1922|2018-09-10|8.83|471554|True|292205|477992|2018-10-12
1923|2018-09-12|8.59|471553|True|292205|477992|2018-11-07
1924|2018-09-20|9.98|471570|False|292206|477993|2019-06-27
1925|2018-09-27|10.25|471559|True|292211|478002|2019-02-19
1926|2018-09-19|26.82|471565|False|292208|477996|2018-12-20
1927|2018-09-03|5.4|471573|True|292206|477993|2018-09-21
1928|2018-10-22|10.81|471568|True|292223|478026|2018-11-09
1929|2018-09-11|10.08|471554|True|292219|478015|2018-09-30
1930|2018-08-30|8.61|471553|True|292205|477992|2018-10-03
1931|2018-09-16|10.31|471553|False|292220|478005|2018-12-14
1932|2018-09-17|8.9|471554|True|292205|477992|2018-10-09
1933|2018-09-13|9.87|471557|True|292209|477998|2019-02-28
1934|2018-09-17|11.05|471554|True|292227|477998|2018-09-22
1935|2018-12-20|10.56|471564|True|292217|478013|2019-03-22
1936|2018-10-09|18.12|471556|True|292210|478069|2019-04-15
1937|2018-11-06|25.78|471554|False|292213|478007|2019-03-26
1938|2018-10-16|10.3|471554|True|292211|478008|2019-03-12
1939|2018-10-31|10.75|471556|True|292207|477995|2019-02-04
1940|2018-11-13|5.22|471553|True|292205|478058|2018-12-31
1941|2018-10-22|5.79|471558|False|292226|478029|2018-11-04
1942|2018-10-23|6.78|471565|True|292214|478009|2019-05-30
1943|2018-10-25|10.63|471554|True|292221|477992|2018-11-15
1944|2018-10-22|10.56|471558|True|292218|478005|2018-11-19
1945|2018-11-13|10.46|471568|False|292211|478022|2018-11-29
1946|2018-10-22|5.69|471558|False|292226|478029|2018-11-13
1947|2018-12-24|20.08|471559|True|292211|478138|2019-02-27
1948|2018-12-20|28.07|471564|False|292209|478206|2019-04-12
1949|2019-01-22|20.16|471559|True|292211|478138|2019-04-16
1950|2018-12-26|10.49|471557|True|292210|477999|2019-05-21
1951|2018-12-24|10.99|471553|False|292221|478094|2019-07-26
1952|2019-01-14|9.63|471557|True|292214|478018|2019-02-08
1953|2019-01-14|11.04|471554|True|292217|478083|2019-04-24
1954|2019-01-16|27.06|471563|False|292210|478005|2019-06-07
1955|2019-01-09|10.87|471565|False|292211|478207|2019-05-17
1956|2019-01-07|10.94|471565|True|292211|478143|2019-08-16
1957|2019-01-07|25.12|471553|False|292205|477992|2019-02-18
1958|2019-01-21|10.9|471554|True|292224|478035|2019-06-15
1959|2019-01-21|25.07|471553|False|292205|477992|2019-02-25
1960|2018-12-28|10.83|471574|True|292221|478055|2019-02-25
1961|2019-02-07|10.61|471562|True|292211|478034|2019-08-28
1962|2019-02-28|12.17|471557|False|292209|477998|2019-04-30
1963|2019-03-13|5.58|471555|False|292206|477993|2019-05-01
1964|2019-03-01|11.17|471553|False|292221|478094|2019-10-21
1965|2019-03-11|17.45|471558|False|292210|478146|2019-04-15
1966|2019-03-03|5.65|471555|False|292206|477993|2019-04-26
1967|2019-03-09|11.03|471558|True|292210|478146|2019-04-25
1968|2018-01-19|11.97|471557|False|292208|478018|2018-02-21
1969|2018-01-18|26.07|471565|True|292219|478052|2018-06-19
1970|2018-01-30|10.51|471554|True|292208|477996|2018-03-14
1971|2018-01-29|10.17|471554|True|292210|478005|2018-02-12
1972|2018-01-16|10.72|471554|True|292209|478208|2018-02-24
1973|2018-01-04|14.02|471564|False|292215|478067|2018-04-04
1974|2018-01-18|10.05|471559|False|292209|477998|2018-03-29
1975|2018-01-05|9.96|471558|True|292207|477995|2018-02-08
1976|2018-01-22|12.04|471564|False|292215|478067|2018-04-05
1977|2018-04-13|10.71|471553|True|292207|478127|2018-05-21
1978|2018-01-15|13.05|471554|False|292221|478141|2018-03-30
1979|2018-01-22|10.74|471568|True|292211|478004|2018-02-25
1980|2018-01-05|14.11|471554|False|292208|477996|2018-02-01
1981|2018-01-22|10.23|471558|True|292207|478062|2018-02-22
1982|2018-04-23|9.73|471556|True|292219|478091|2018-06-28
1983|2018-04-05|19.11|471563|True|292211|478002|2018-09-26
1984|2018-04-11|10.12|471554|True|292217|478083|2018-05-11
1985|2018-04-02|10.01|471554|True|292211|478052|2018-05-15
1986|2018-04-06|9.68|471557|True|292217|478013|2018-08-31
1987|2018-04-16|9.8|471554|True|292205|477992|2018-05-08
1988|2018-04-11|9.61|471557|True|292217|478013|2018-11-06
1989|2018-04-18|4.97|471555|False|292206|477993|2018-05-21
1990|2018-06-11|4.9|471555|False|292206|477993|2018-08-13
1991|2018-06-13|10.12|471554|True|292217|478013|2018-07-13
1992|2018-05-26|5.12|471573|True|292206|477993|2018-06-12
1993|2018-06-29|7.81|471554|False|292214|478018|2018-11-19
1994|2018-06-14|17.71|471564|True|292221|478032|2018-09-14
1995|2018-06-27|6.4|471557|False|292214|478018|2018-08-02
1996|2018-06-19|22.48|471570|False|292222|478024|2019-03-22
1997|2018-07-10|16.12|471554|False|292208|477996|2018-07-24
1998|2018-06-29|13.34|471554|False|292208|477996|2018-07-16
1999|2018-06-11|9.95|471559|True|292212|478046|2018-08-21
2000|2018-06-13|15.22|471558|False|292213|478048|2018-11-12
2001|2018-06-25|9.99|471563|False|292211|478002|2019-02-13
2002|2018-06-19|9.72|471557|True|292212|478002|2018-08-30
2003|2018-06-20|10.06|471568|False|292211|478002|2018-08-01
2004|2018-06-07|5.35|471575|False|292206|477993|2018-10-04
2005|2018-06-27|10.49|471557|True|292217|478013|2018-08-24
2006|2018-06-21|10.31|471554|True|292211|478022|2018-07-20
2007|2018-06-11|5.41|471558|False|292226|478029|2018-07-12
2008|2018-07-05|4.91|471553|True|292205|478058|2018-08-14
2009|2018-07-30|5.17|471555|False|292206|477993|2018-10-25
2010|2018-08-03|8.46|471554|True|292205|477992|2018-09-11
2011|2018-08-07|5.26|471553|False|292208|478059|2018-11-21
2012|2018-08-09|8.22|471557|False|292214|478018|2018-09-28
2013|2018-08-13|10.54|471557|True|292217|478013|2019-03-15
2014|2018-08-21|4.99|471575|False|292206|477993|2018-09-14
2015|2018-07-26|5.33|471563|False|292226|478029|2018-11-28
2016|2018-08-08|10.94|471554|True|292227|478043|2018-09-11
2017|2018-08-20|10.39|471559|True|292225|478040|2018-11-02
2018|2018-10-17|43.82|471564|False|292215|478019|2018-11-30
2019|2018-10-15|25.8|471554|False|292213|478007|2019-05-14
2020|2018-10-12|10.79|471554|True|292209|477998|2018-10-18
2021|2018-10-12|5.6|471553|False|292211|478011|2019-02-07
2022|2018-10-01|10.51|471554|False|292216|478087|2018-10-09
2023|2018-10-09|7.62|471558|False|292226|478029|2018-11-01
2024|2018-10-12|25.79|471554|False|292213|478007|2019-04-10
2025|2018-10-02|15.1|471554|False|292224|478035|2018-11-26
2026|2018-10-25|10.57|471557|True|292225|478052|2019-03-29
2027|2018-11-07|10.77|471556|True|292207|477995|2019-01-07
2028|2018-10-08|25.95|471554|False|292213|478007|2019-04-08
2029|2019-06-06|8.7|471557|False|292214|478018|2019-07-24
2030|2019-07-30|16.26|471554|False|292213|478048|2019-09-12
2031|2019-08-14|17.96|471558|False|292210|478065|2019-09-27
2032|2019-08-19|14.64|471580|False|292221|478141|2019-09-25
2033|2019-09-16|5.79|471573|False|292206|477993|2019-10-29
2034|2019-08-26|4.96|471553|False|292210|478081|2019-10-29
2035|2019-09-18|5.6|471573|False|292212|478123|2019-09-20
2036|2019-09-17|24.4|471554|False|292208|477996|2019-10-16
2037|2019-10-16|10.79|471578|False|292221|478114|2019-11-20
2038|2019-09-16|9.76|471577|False|292215|478046|2019-09-30
2039|2019-09-23|24.16|471569|False|292207|478096|2019-11-19
2040|2019-11-14|10.04|471569|False|292210|478065|2019-12-03
2041|2017-09-05|10.1|471553|True|292209|477998|2018-03-26
2042|2017-09-05|9.77|471553|True|292209|477998|2018-04-09
2043|2017-12-12|10.46|471553|True|292211|478055|2018-02-01
2044|2017-11-30|8.59|471554|True|292224|478088|2018-03-17
2045|2017-11-23|10.57|471556|True|292215|478027|2018-01-09
2046|2018-03-04|10.76|471568|True|292209|477998|2018-03-20
2047|2018-03-16|6.27|471557|False|292214|478018|2018-04-05
2048|2018-03-16|10.05|471557|True|292217|478066|2018-06-08
2049|2018-02-10|25.63|471554|True|292211|478078|2018-03-16
